,tier,leagueId,queue,name,entries,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
97,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '89SCyOqDWx9MJU0iA8mOyoIugfth4lkM1U206S5pJPgVbd2P9FGDpU8aFA', 'summonerName': 'madpuppy', 'leaguePoints': 1040, 'rank': 'I', 'wins': 309, 'losses': 235, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",89SCyOqDWx9MJU0iA8mOyoIugfth4lkM1U206S5pJPgVbd2P9FGDpU8aFA,madpuppy,1040,309,235,False,False,False,False
98,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'tvDF4OE6obdhInnJ8K083wWIaoskpqP1qFN3i3sFd61N32k', 'summonerName': '돔 심', 'leaguePoints': 1036, 'rank': 'I', 'wins': 299, 'losses': 228, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",tvDF4OE6obdhInnJ8K083wWIaoskpqP1qFN3i3sFd61N32k,돔 심,1036,299,228,False,False,False,False
99,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'rOcQAXkOmuTa7DpYO0sCHl2T7SN6kTmlX2P_GyMW-iZji4UrlB44sgr9cw', 'summonerName': 'q7mm', 'leaguePoints': 1033, 'rank': 'I', 'wins': 416, 'losses': 364, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",rOcQAXkOmuTa7DpYO0sCHl2T7SN6kTmlX2P_GyMW-iZji4UrlB44sgr9cw,q7mm,1033,416,364,False,False,False,False
100,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'bcfZ4a1dK8mChEXKGC9vY9PuJ8w4hGUj7jPorweImV7wzXdwcX3FFemGBg', 'summonerName': 'DuDu11', 'leaguePoints': 1032, 'rank': 'I', 'wins': 560, 'losses': 482, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",bcfZ4a1dK8mChEXKGC9vY9PuJ8w4hGUj7jPorweImV7wzXdwcX3FFemGBg,DuDu11,1032,560,482,True,False,False,True
101,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '6qkoKidbMzXjRbVY8UOCBKuNXx8uP6eu-CwxR1CDqIic5LbpDta-4UnZww', 'summonerName': 'kcvawsreiuyopdgz', 'leaguePoints': 1032, 'rank': 'I', 'wins': 335, 'losses': 268, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",6qkoKidbMzXjRbVY8UOCBKuNXx8uP6eu-CwxR1CDqIic5LbpDta-4UnZww,kcvawsreiuyopdgz,1032,335,268,False,False,False,False
102,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'idRHsjoHhk2WjPDN-p9M522asIAZTlDTZLXGFvMvA1QHnKY', 'summonerName': 'mofu weizhen', 'leaguePoints': 1032, 'rank': 'I', 'wins': 532, 'losses': 475, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",idRHsjoHhk2WjPDN-p9M522asIAZTlDTZLXGFvMvA1QHnKY,mofu weizhen,1032,532,475,True,False,False,False
103,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'S1F5FHVBgBnwU2wAq8yCoNXObOMdDsvHmbPgqEDCMQBoihE', 'summonerName': 'axczsdasd', 'leaguePoints': 1031, 'rank': 'I', 'wins': 220, 'losses': 176, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",S1F5FHVBgBnwU2wAq8yCoNXObOMdDsvHmbPgqEDCMQBoihE,axczsdasd,1031,220,176,True,False,False,False
104,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '14M90b0zNIzmQ1tffdjCwboEKmEVIgxTrdhcLxtXGPKfqz8', 'summonerName': '전상득', 'leaguePoints': 1031, 'rank': 'I', 'wins': 732, 'losses': 673, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",14M90b0zNIzmQ1tffdjCwboEKmEVIgxTrdhcLxtXGPKfqz8,전상득,1031,732,673,False,False,True,False
105,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'QNC7V4AAH_N9nlqj4q8stM8DNvCz2PG-kZnn8iM2KayAGEQ', 'summonerName': 'KT Castle', 'leaguePoints': 1031, 'rank': 'I', 'wins': 489, 'losses': 436, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",QNC7V4AAH_N9nlqj4q8stM8DNvCz2PG-kZnn8iM2KayAGEQ,KT Castle,1031,489,436,True,False,False,False
106,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '0WaPHHUmUtXnN2sYd3sbchZoDy3nqGCqI6aBx9TA0YOJjbGAFbcyZq2rTQ', 'summonerName': 'zhong men dui ju', 'leaguePoints': 1030, 'rank': 'I', 'wins': 430, 'losses': 372, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",0WaPHHUmUtXnN2sYd3sbchZoDy3nqGCqI6aBx9TA0YOJjbGAFbcyZq2rTQ,zhong men dui ju,1030,430,372,True,False,False,False
107,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'pWhM2xGBNx6gPAT35-DlXi8luUQd9XmR2ERU2yAzvba4wB_P', 'summonerName': 'FForever Youngg', 'leaguePoints': 1030, 'rank': 'I', 'wins': 482, 'losses': 419, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",pWhM2xGBNx6gPAT35-DlXi8luUQd9XmR2ERU2yAzvba4wB_P,FForever Youngg,1030,482,419,True,False,False,False
108,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '7xiX6V27qLSto8uve1RSGJxUnJodjxyovb1StWqe_ZtowyQ', 'summonerName': 'MWMWMWMWMWM', 'leaguePoints': 1029, 'rank': 'I', 'wins': 359, 'losses': 300, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",7xiX6V27qLSto8uve1RSGJxUnJodjxyovb1StWqe_ZtowyQ,MWMWMWMWMWM,1029,359,300,True,False,False,True
109,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '6-zQowr14KvRGE_IlBGOOm0-ngy80CwyihYmeDHxTAfDvw6IohAn8bXM4g', 'summonerName': 'Twitch하얗고예쁨', 'leaguePoints': 1023, 'rank': 'I', 'wins': 226, 'losses': 168, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",6-zQowr14KvRGE_IlBGOOm0-ngy80CwyihYmeDHxTAfDvw6IohAn8bXM4g,Twitch하얗고예쁨,1023,226,168,True,False,False,True
110,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'IdbphO1uoJyzbzPZUjv0SlCxroGnIXq2ofinE7g8C-NSNU77OnFKZRseFw', 'summonerName': '모두 화이팅 하자', 'leaguePoints': 1020, 'rank': 'I', 'wins': 302, 'losses': 243, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",IdbphO1uoJyzbzPZUjv0SlCxroGnIXq2ofinE7g8C-NSNU77OnFKZRseFw,모두 화이팅 하자,1020,302,243,False,False,False,False
111,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'KS7WHxRDPyc3-8djp-BzTCTVwrcxKNnZ2AEVscaKf28raGM', 'summonerName': '아이러니', 'leaguePoints': 1020, 'rank': 'I', 'wins': 222, 'losses': 169, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",KS7WHxRDPyc3-8djp-BzTCTVwrcxKNnZ2AEVscaKf28raGM,아이러니,1020,222,169,False,False,False,False
112,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '-MiZXmEiObttpTDuki_5EbHrQl_dXdLbgZAb8Oo8O5SRYjo', 'summonerName': '타 잔', 'leaguePoints': 1017, 'rank': 'I', 'wins': 415, 'losses': 365, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",-MiZXmEiObttpTDuki_5EbHrQl_dXdLbgZAb8Oo8O5SRYjo,타 잔,1017,415,365,True,False,False,False
113,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'E3-LkJ47StwzkqcykBxIKfed9rU-bQ72SoL_-nrbAIjK_dU', 'summonerName': 'Let me sup', 'leaguePoints': 1014, 'rank': 'I', 'wins': 515, 'losses': 457, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",E3-LkJ47StwzkqcykBxIKfed9rU-bQ72SoL_-nrbAIjK_dU,Let me sup,1014,515,457,True,False,False,False
114,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'fn9gK7ExwretI5xpUnIlMboPBUjPxfGXXdKrIjEhoeexa6E', 'summonerName': '오동1', 'leaguePoints': 1011, 'rank': 'I', 'wins': 939, 'losses': 863, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",fn9gK7ExwretI5xpUnIlMboPBUjPxfGXXdKrIjEhoeexa6E,오동1,1011,939,863,False,False,False,True
115,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'ygHUjvQnJRRY42LTFp4wIHnjXGIvVsOzjerrEuGykriZcAlbSTDAMzpRZw', 'summonerName': 'huntiandi1', 'leaguePoints': 1011, 'rank': 'I', 'wins': 786, 'losses': 717, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",ygHUjvQnJRRY42LTFp4wIHnjXGIvVsOzjerrEuGykriZcAlbSTDAMzpRZw,huntiandi1,1011,786,717,True,False,False,False
116,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'PnIEOVcBmI9Yn-EGSnDqsro9XsWzXA-SlqJMaRxVxPPjToY', 'summonerName': 'Honpi', 'leaguePoints': 1010, 'rank': 'I', 'wins': 822, 'losses': 767, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",PnIEOVcBmI9Yn-EGSnDqsro9XsWzXA-SlqJMaRxVxPPjToY,Honpi,1010,822,767,True,False,False,False
117,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'mwjVOE98LCMS3acWQSZfxM2XDO5kiJ46QQHFh-pGU8hY0Nw', 'summonerName': 'powfu boy', 'leaguePoints': 1008, 'rank': 'I', 'wins': 452, 'losses': 390, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",mwjVOE98LCMS3acWQSZfxM2XDO5kiJ46QQHFh-pGU8hY0Nw,powfu boy,1008,452,390,True,False,False,False
118,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'UsKj-PvzW7iLmYuC26ox5PVUXstpzCQbswqVoJsxXCU4zVg', 'summonerName': 'AF Minit', 'leaguePoints': 1007, 'rank': 'I', 'wins': 551, 'losses': 510, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",UsKj-PvzW7iLmYuC26ox5PVUXstpzCQbswqVoJsxXCU4zVg,AF Minit,1007,551,510,True,False,False,True
119,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '940eR3XVZpcYCoJYgul_AeRplk6-WHvFTyvyfZ54ClYluixMPeqe5u5hHQ', 'summonerName': 'Jerry time', 'leaguePoints': 1006, 'rank': 'I', 'wins': 581, 'losses': 510, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",940eR3XVZpcYCoJYgul_AeRplk6-WHvFTyvyfZ54ClYluixMPeqe5u5hHQ,Jerry time,1006,581,510,False,False,False,False
120,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '3Rf0L8thbFrniQtt2aBUIVmRuisxOqYDvCOHhyc2s-GwX1Y', 'summonerName': '어제보단잘하자', 'leaguePoints': 1005, 'rank': 'I', 'wins': 309, 'losses': 250, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",3Rf0L8thbFrniQtt2aBUIVmRuisxOqYDvCOHhyc2s-GwX1Y,어제보단잘하자,1005,309,250,False,False,False,False
121,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'x4X2u0mOaRTvd1ENG0WYBQViPwdT0vEc8IbhioEki_wyolkF', 'summonerName': 'DK Pullbae', 'leaguePoints': 1004, 'rank': 'I', 'wins': 580, 'losses': 514, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",x4X2u0mOaRTvd1ENG0WYBQViPwdT0vEc8IbhioEki_wyolkF,DK Pullbae,1004,580,514,True,False,False,False
122,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '47bZ4Q7KVgP14f5icQSpa4BLatA0a-qdZ5k5DfABtr9GgRI', 'summonerName': 'AF Le5', 'leaguePoints': 1003, 'rank': 'I', 'wins': 803, 'losses': 748, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",47bZ4Q7KVgP14f5icQSpa4BLatA0a-qdZ5k5DfABtr9GgRI,AF Le5,1003,803,748,True,False,False,False
123,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'FIno--7RNrRvSdh8JHOotovvIA7lhlLWzHfua7pTuUl2U3bLvOf-iUiAyQ', 'summonerName': 'shenzhenshaoye', 'leaguePoints': 1003, 'rank': 'I', 'wins': 435, 'losses': 365, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",FIno--7RNrRvSdh8JHOotovvIA7lhlLWzHfua7pTuUl2U3bLvOf-iUiAyQ,shenzhenshaoye,1003,435,365,True,False,False,False
124,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'RXka7cRerZZ-P8KXLyCQqupdQCtcmn6jMnAAUOa0napHO7Y', 'summonerName': '분노가득', 'leaguePoints': 1000, 'rank': 'I', 'wins': 670, 'losses': 625, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",RXka7cRerZZ-P8KXLyCQqupdQCtcmn6jMnAAUOa0napHO7Y,분노가득,1000,670,625,False,False,False,True
125,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Iu5AI2Jw0zQo0-8ldKSLn_koshxvn9JrHEswOryuXYP2hPo', 'summonerName': '새잎전용노예', 'leaguePoints': 1000, 'rank': 'I', 'wins': 576, 'losses': 529, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Iu5AI2Jw0zQo0-8ldKSLn_koshxvn9JrHEswOryuXYP2hPo,새잎전용노예,1000,576,529,False,False,False,False
126,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'R_slqAYYkpS72XLa9NU5-QObMKNn5xwp45uPOYyaUMRnypA', 'summonerName': 'whisper snow', 'leaguePoints': 997, 'rank': 'I', 'wins': 595, 'losses': 541, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",R_slqAYYkpS72XLa9NU5-QObMKNn5xwp45uPOYyaUMRnypA,whisper snow,997,595,541,True,False,False,False
127,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'PKWOcHAgygHVOyLFI4FYXlSvIpFrYrCYP_2woEY7mJF4aUw', 'summonerName': 'Gen G Envy', 'leaguePoints': 996, 'rank': 'I', 'wins': 426, 'losses': 371, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",PKWOcHAgygHVOyLFI4FYXlSvIpFrYrCYP_2woEY7mJF4aUw,Gen G Envy,996,426,371,True,False,False,False
128,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'WFbZl0N-4eYJyIMGAGcjgMLOA93Co8HfR6m_1w_MaJbeFZk', 'summonerName': '한영원', 'leaguePoints': 990, 'rank': 'I', 'wins': 285, 'losses': 220, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",WFbZl0N-4eYJyIMGAGcjgMLOA93Co8HfR6m_1w_MaJbeFZk,한영원,990,285,220,False,False,False,False
129,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Cjn96o3BHPVwolQESE0D5eKOj8RyKwKwkWGdVPNn60hzy3s4NZvH8EH6iw', 'summonerName': 'byz', 'leaguePoints': 990, 'rank': 'I', 'wins': 285, 'losses': 207, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Cjn96o3BHPVwolQESE0D5eKOj8RyKwKwkWGdVPNn60hzy3s4NZvH8EH6iw,byz,990,285,207,True,False,False,False
130,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'u_Xi9CUQPH0Icl7ZPMvjV8cV2CYZIwzyOqGHD4szul2kCUuD4S8Sz2PwMg', 'summonerName': '규 베놈', 'leaguePoints': 988, 'rank': 'I', 'wins': 149, 'losses': 89, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",u_Xi9CUQPH0Icl7ZPMvjV8cV2CYZIwzyOqGHD4szul2kCUuD4S8Sz2PwMg,규 베놈,988,149,89,False,False,False,False
131,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '_kdDzXVsMDaCL9Cq8RmWkzjpn2BqqcCWmAFugE-it0oOdSw', 'summonerName': 'DRX 홍창현', 'leaguePoints': 987, 'rank': 'I', 'wins': 602, 'losses': 544, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",_kdDzXVsMDaCL9Cq8RmWkzjpn2BqqcCWmAFugE-it0oOdSw,DRX 홍창현,987,602,544,False,False,True,False
132,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '-Xzae7NJke5PDpU-sx3CpKDCsquauX0T2qqTFGwRZM2Czw', 'summonerName': '단군의청춘부재', 'leaguePoints': 985, 'rank': 'I', 'wins': 494, 'losses': 444, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",-Xzae7NJke5PDpU-sx3CpKDCsquauX0T2qqTFGwRZM2Czw,단군의청춘부재,985,494,444,False,False,False,False
133,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'wcMe1kiBTAJ2FwgwjsBSAfEPqYiikYwN-CKnDxb3jug6S4p4HqbpEfvk9Q', 'summonerName': '어리고싶다', 'leaguePoints': 982, 'rank': 'I', 'wins': 486, 'losses': 439, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",wcMe1kiBTAJ2FwgwjsBSAfEPqYiikYwN-CKnDxb3jug6S4p4HqbpEfvk9Q,어리고싶다,982,486,439,True,False,False,False
134,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Lzw96bmondApwgB0HhaM81ftcvDd9OMd12gmAy5_hefny2E', 'summonerName': '미북이', 'leaguePoints': 982, 'rank': 'I', 'wins': 541, 'losses': 495, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Lzw96bmondApwgB0HhaM81ftcvDd9OMd12gmAy5_hefny2E,미북이,982,541,495,True,False,False,False
135,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '3IqEirQOSJ3Axutnz8VXEuw0GAVuYnpbnHeiXKn8SXwWcA', 'summonerName': 'No longer love', 'leaguePoints': 978, 'rank': 'I', 'wins': 427, 'losses': 349, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",3IqEirQOSJ3Axutnz8VXEuw0GAVuYnpbnHeiXKn8SXwWcA,No longer love,978,427,349,True,False,False,False
136,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'w9n6HBSlL-V-puNTq1gJsb0rGKko7zdAaVWhLFf6I1MnERtv_2YBEIvX-w', 'summonerName': 'sword god14', 'leaguePoints': 973, 'rank': 'I', 'wins': 334, 'losses': 276, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",w9n6HBSlL-V-puNTq1gJsb0rGKko7zdAaVWhLFf6I1MnERtv_2YBEIvX-w,sword god14,973,334,276,True,False,False,False
137,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '6VE5fnc5wkXTQmud60gxfHDrTGzws086JrIX1PwBa84G1QU', 'summonerName': 'ziyou', 'leaguePoints': 968, 'rank': 'I', 'wins': 492, 'losses': 442, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",6VE5fnc5wkXTQmud60gxfHDrTGzws086JrIX1PwBa84G1QU,ziyou,968,492,442,True,False,False,False
138,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'fko1BUQwaaNjaiMi8PtKXRbm__0VEviqLuim5HS-Ojr-l9s', 'summonerName': '소가된사람', 'leaguePoints': 967, 'rank': 'I', 'wins': 637, 'losses': 583, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",fko1BUQwaaNjaiMi8PtKXRbm__0VEviqLuim5HS-Ojr-l9s,소가된사람,967,637,583,False,False,True,False
139,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '93atg-9nAZs4oYEIxN7eidq0jryFF4hrkDPO1qz_KRQXGgk', 'summonerName': 'Way223', 'leaguePoints': 966, 'rank': 'I', 'wins': 471, 'losses': 416, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",93atg-9nAZs4oYEIxN7eidq0jryFF4hrkDPO1qz_KRQXGgk,Way223,966,471,416,True,False,False,False
140,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '9rWWPalPtuHK4y3jRekr6zloH5vAgm48KiFUgxwQsw9wUw', 'summonerName': 'brown boy', 'leaguePoints': 965, 'rank': 'I', 'wins': 234, 'losses': 181, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",9rWWPalPtuHK4y3jRekr6zloH5vAgm48KiFUgxwQsw9wUw,brown boy,965,234,181,True,False,False,False
141,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Njwgb-MiWKVepZF0_dJUYTL3PEKRbpNTf29VlSOYxO210dN0AbTX1xETeA', 'summonerName': '같이죽기', 'leaguePoints': 964, 'rank': 'I', 'wins': 236, 'losses': 188, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Njwgb-MiWKVepZF0_dJUYTL3PEKRbpNTf29VlSOYxO210dN0AbTX1xETeA,같이죽기,964,236,188,True,False,False,False
142,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'hbv7_fBVaAxBh-cqjXxG4JB9mDCrGCrLDKielsQZYcGHTLme', 'summonerName': 'Fatty', 'leaguePoints': 963, 'rank': 'I', 'wins': 143, 'losses': 89, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",hbv7_fBVaAxBh-cqjXxG4JB9mDCrGCrLDKielsQZYcGHTLme,Fatty,963,143,89,False,False,False,True
143,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 't6-CdL_OyHp1YDA5z9PkbXQ2-JnT5UENVEMdWnaBqTn08V4', 'summonerName': 'deokdam', 'leaguePoints': 963, 'rank': 'I', 'wins': 506, 'losses': 455, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",t6-CdL_OyHp1YDA5z9PkbXQ2-JnT5UENVEMdWnaBqTn08V4,deokdam,963,506,455,True,False,False,False
144,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'ZGBocLcSa5hcHP2-SpSTKlUjKaQb_Y2i5RpXxB43WMEZhjO3', 'summonerName': 'Fox B Mg', 'leaguePoints': 962, 'rank': 'I', 'wins': 1016, 'losses': 947, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",ZGBocLcSa5hcHP2-SpSTKlUjKaQb_Y2i5RpXxB43WMEZhjO3,Fox B Mg,962,1016,947,True,False,False,False
145,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'EJWDtcHAe9hl8WLMR20DMXREsTlZIvJMkhzq5Xev7piwTyA', 'summonerName': '짐승 잡종 인간', 'leaguePoints': 962, 'rank': 'I', 'wins': 648, 'losses': 605, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",EJWDtcHAe9hl8WLMR20DMXREsTlZIvJMkhzq5Xev7piwTyA,짐승 잡종 인간,962,648,605,True,False,False,False
