,platformId,gameId,champion,queue,season,timestamp,role,lane
17067,KR,5335868501,875,420,13,1626719678503,DUO_SUPPORT,BOTTOM
17068,KR,5335875857,111,420,13,1626717384001,DUO_SUPPORT,BOTTOM
17069,KR,5335873688,111,420,13,1626715575099,DUO_SUPPORT,NONE
17070,KR,5335719496,111,420,13,1626712171700,DUO_SUPPORT,BOTTOM
17071,KR,5335493541,89,420,13,1626702856197,DUO_SUPPORT,TOP
17072,KR,5335457110,412,420,13,1626701362496,DUO_SUPPORT,NONE
17073,KR,5334736837,89,420,13,1626688319764,DUO_SUPPORT,BOTTOM
17074,KR,5334782702,110,420,13,1626686845049,DUO_SUPPORT,NONE
17075,KR,5334430891,350,420,13,1626672867202,DUO_SUPPORT,BOTTOM
17076,KR,5334034548,412,420,13,1626637459624,DUO_SUPPORT,NONE
17077,KR,5334012589,7,420,13,1626633890415,SOLO,MID
17078,KR,5333838950,117,420,13,1626629875671,DUO_SUPPORT,BOTTOM
17079,KR,5333836619,89,420,13,1626628245747,DUO_SUPPORT,BOTTOM
17080,KR,5333812033,412,420,13,1626625504802,DUO_SUPPORT,BOTTOM
17081,KR,5333323473,412,420,13,1626615903834,DUO_SUPPORT,BOTTOM
17082,KR,5332873395,117,420,13,1626602349835,DUO_SUPPORT,BOTTOM
17083,KR,5332692669,43,420,13,1626598580575,DUO_SUPPORT,BOTTOM
17084,KR,5332046813,412,420,13,1626588540783,DUO_SUPPORT,BOTTOM
17085,KR,5331493670,89,420,13,1626546546860,DUO_SUPPORT,BOTTOM
17086,KR,5331530021,111,420,13,1626544673892,DUO_SUPPORT,BOTTOM
17087,KR,5331405756,111,420,13,1626542091569,DUO_SUPPORT,BOTTOM
17088,KR,5331369203,111,420,13,1626539746170,DUO_SUPPORT,BOTTOM
17089,KR,5331372352,412,420,13,1626537497983,NONE,JUNGLE
17090,KR,5331225333,79,420,13,1626535109382,DUO_SUPPORT,MID
17091,KR,5331108026,43,420,13,1626533050999,DUO_SUPPORT,BOTTOM
17092,KR,5331170068,111,420,13,1626531203150,DUO_SUPPORT,BOTTOM
17093,KR,5329030423,25,420,13,1626457665427,DUO_SUPPORT,NONE
17094,KR,5328983988,412,420,13,1626454656944,DUO_SUPPORT,BOTTOM
17095,KR,5328859109,111,420,13,1626452597378,DUO_SUPPORT,BOTTOM
17096,KR,5328813469,412,420,13,1626450528806,DUO_SUPPORT,BOTTOM
17097,KR,5328582364,142,420,13,1626442384941,DUO_SUPPORT,NONE
17098,KR,5328423954,517,420,13,1626439963499,DUO,TOP
17099,KR,5328318862,43,420,13,1626438515670,DUO_SUPPORT,NONE
17100,KR,5328322110,43,420,13,1626436567964,DUO_SUPPORT,BOTTOM
17101,KR,5327993830,89,420,13,1626433934046,DUO_SUPPORT,BOTTOM
17102,KR,5327435583,412,420,13,1626414478450,DUO_SUPPORT,NONE
17103,KR,5354479643,523,420,13,1627449073999,DUO_CARRY,BOTTOM
17104,KR,5354464602,145,420,13,1627446666345,DUO_CARRY,BOTTOM
17105,KR,5353783891,22,420,13,1627411948768,DUO_CARRY,BOTTOM
17106,KR,5353778985,236,420,13,1627408080893,SOLO,MID
17107,KR,5353714740,110,420,13,1627404557094,DUO_CARRY,BOTTOM
17108,KR,5353629623,115,420,13,1627402135129,DUO_CARRY,BOTTOM
17109,KR,5353595359,115,420,13,1627400250472,DUO,TOP
17110,KR,5352458433,202,420,13,1627371419383,DUO_SUPPORT,NONE
17111,KR,5352462400,22,420,13,1627368986949,DUO_SUPPORT,NONE
17112,KR,5352341759,523,420,13,1627364547405,NONE,JUNGLE
17113,KR,5352187082,115,420,13,1627361985770,DUO_CARRY,BOTTOM
17114,KR,5351932219,875,420,13,1627325844034,DUO_CARRY,MID
17115,KR,5351846073,115,420,13,1627320071774,DUO_CARRY,BOTTOM
17116,KR,5351822526,523,420,13,1627317797334,DUO_CARRY,BOTTOM
17117,KR,5351689236,115,420,13,1627315826306,DUO_CARRY,BOTTOM
17118,KR,5351022721,115,420,13,1627301948365,DUO_CARRY,BOTTOM
17119,KR,5350932132,429,420,13,1627298857530,DUO_CARRY,BOTTOM
17120,KR,5350735473,115,420,13,1627292881459,DUO,MID
17121,KR,5349610810,115,420,13,1627231561117,DUO_CARRY,BOTTOM
17122,KR,5349497399,22,420,13,1627229779322,DUO_SUPPORT,NONE
17123,KR,5349493542,875,420,13,1627228172430,DUO_SUPPORT,NONE
17124,KR,5349435675,222,420,13,1627225487356,DUO_CARRY,BOTTOM
17125,KR,5348552982,523,420,13,1627204666664,DUO_CARRY,BOTTOM
17126,KR,5347999711,110,420,13,1627195633500,DUO_SUPPORT,NONE
17127,KR,5347925392,115,420,13,1627191664165,DUO_CARRY,BOTTOM
17128,KR,5347248629,81,420,13,1627148361421,DUO_CARRY,BOTTOM
17129,KR,5347233439,115,420,13,1627145932263,DUO_CARRY,BOTTOM
17130,KR,5347026484,360,420,13,1627143589555,DUO,MID
17131,KR,5346854012,110,420,13,1627139848308,DUO_CARRY,BOTTOM
17132,KR,5346170439,236,420,13,1627119499525,DUO,TOP
17133,KR,5345395297,110,420,13,1627108739707,DUO_CARRY,BOTTOM
17134,KR,5344614804,5,1400,13,1627059731292,DUO_CARRY,TOP
17135,KR,5344425659,22,420,13,1627056693652,SOLO,BOTTOM
17136,KR,5344341829,18,420,13,1627055405296,DUO_SUPPORT,NONE
17137,KR,5344255644,22,420,13,1627053728186,DUO_CARRY,BOTTOM
17138,KR,5343999741,22,420,13,1627049655407,DUO_SUPPORT,NONE
17139,KR,5343960323,523,420,13,1627044917313,DUO_CARRY,BOTTOM
17140,KR,5343649311,115,420,13,1627038822651,DUO_SUPPORT,NONE
17141,KR,5343040554,115,420,13,1627024203244,DUO_CARRY,BOTTOM
17142,KR,5342911010,110,420,13,1627020575442,DUO_CARRY,BOTTOM
17143,KR,5341476909,115,420,13,1626954151374,DUO_CARRY,BOTTOM
17144,KR,5341375345,18,420,13,1626950222201,DUO_CARRY,BOTTOM
17145,KR,5341210466,145,420,13,1626943770259,DUO_CARRY,BOTTOM
17146,KR,5340972824,523,420,13,1626940394432,DUO_SUPPORT,NONE
17147,KR,5338995702,22,420,13,1626859774586,DUO_CARRY,BOTTOM
17148,KR,5338913740,15,420,13,1626854537800,DUO,NONE
17149,KR,5338880274,96,420,13,1626852862866,DUO_SUPPORT,NONE
17150,KR,5337044330,22,420,13,1626778719409,DUO_CARRY,BOTTOM
17151,KR,5336824843,523,420,13,1626770489262,DUO_SUPPORT,NONE
17152,KR,5336728840,145,420,13,1626768055206,DUO,NONE
17153,KR,5336721277,22,420,13,1626764865340,SOLO,BOTTOM
17154,KR,5336278068,22,420,13,1626759224286,DUO_CARRY,BOTTOM
17155,KR,5335261857,523,420,13,1626696862744,DUO,BOTTOM
17156,KR,5334737078,22,420,13,1626688411550,DUO_CARRY,BOTTOM
17157,KR,5330992737,234,430,13,1626528852942,NONE,JUNGLE
17158,KR,5330039005,22,420,13,1626509359921,DUO_SUPPORT,NONE
17159,KR,5329948109,115,420,13,1626506066717,DUO_CARRY,BOTTOM
17160,KR,5329867025,235,420,13,1626502743463,DUO_SUPPORT,BOTTOM
17161,KR,5329830159,22,420,13,1626500275422,DUO_CARRY,BOTTOM
17162,KR,5329409161,62,450,13,1626496140555,DUO_SUPPORT,TOP
17163,KR,5327876154,235,420,13,1626431105719,DUO_SUPPORT,BOTTOM
17164,KR,5327750141,145,420,13,1626424290523,NONE,JUNGLE
17165,KR,5325695372,110,420,13,1626333799777,DUO_CARRY,BOTTOM
17166,KR,5325680877,96,420,13,1626331818341,DUO_CARRY,BOTTOM
17167,KR,5323999781,119,430,13,1626265792335,DUO,NONE
17168,KR,5323666495,81,420,13,1626249251269,DUO_CARRY,BOTTOM
17169,KR,5323590280,235,420,13,1626246470845,DUO_SUPPORT,BOTTOM
17170,KR,5323542036,96,420,13,1626242971069,DUO_SUPPORT,NONE
17171,KR,5322738288,141,1400,13,1626200124276,DUO_SUPPORT,MID
17172,KR,5321837761,96,420,13,1626176634198,DUO_CARRY,BOTTOM
17173,KR,5321597333,96,420,13,1626168034494,DUO_CARRY,BOTTOM
17174,KR,5321548517,43,420,13,1626164683119,DUO_SUPPORT,NONE
17175,KR,5321514035,236,420,13,1626162667437,SOLO,MID
17176,KR,5321395255,81,420,13,1626158089314,DUO_CARRY,BOTTOM
17177,KR,5321375596,96,420,13,1626154759762,SOLO,BOTTOM
17178,KR,5320672566,107,1400,13,1626109721367,DUO,NONE
17179,KR,5320642179,7,1400,13,1626108862364,DUO_SUPPORT,NONE
17180,KR,5320538530,238,1400,13,1626106651655,DUO_SUPPORT,MID
17181,KR,5320197279,202,420,13,1626095498715,DUO,BOTTOM
17182,KR,5320172566,115,420,13,1626091836594,DUO_CARRY,BOTTOM
17183,KR,5320000590,202,420,13,1626087544096,NONE,JUNGLE
17184,KR,5319867926,523,420,13,1626082599431,DUO_CARRY,BOTTOM
17185,KR,5319802837,222,420,13,1626079856163,DUO_CARRY,BOTTOM
17186,KR,5319698203,429,420,13,1626077842777,NONE,JUNGLE
17187,KR,5319691576,222,420,13,1626074787919,DUO_CARRY,BOTTOM
17188,KR,5319460457,115,420,13,1626069863991,DUO_CARRY,BOTTOM
17189,KR,5318838022,350,1400,13,1626026463836,DUO_SUPPORT,BOTTOM
17190,KR,5317761161,39,1400,13,1625997510759,DUO,NONE
17191,KR,5317626542,360,1400,13,1625995869053,DUO,NONE
17192,KR,5316911275,777,1400,13,1625970373294,DUO_SUPPORT,NONE
17193,KR,5315841821,360,430,13,1625923891364,DUO,MID
17194,KR,5315756667,96,430,13,1625922762907,DUO_SUPPORT,NONE
17195,KR,5315490938,236,1400,13,1625915736884,SOLO,MID
17196,KR,5312907137,517,1400,13,1625831152108,DUO_SUPPORT,NONE
17197,KR,5312941011,145,1400,13,1625829256573,DUO_CARRY,BOTTOM
17198,KR,5312669884,222,420,13,1625825274847,DUO_CARRY,BOTTOM
17199,KR,5312625437,222,420,13,1625823240772,DUO_CARRY,BOTTOM
17200,KR,5312326723,96,420,13,1625819483514,DUO_CARRY,BOTTOM
17201,KR,5312342403,523,420,13,1625817724775,DUO_SUPPORT,NONE
17202,KR,5312240932,110,420,13,1625812742390,DUO_CARRY,BOTTOM
17203,KR,5354521062,222,420,13,1627449666143,DUO_SUPPORT,NONE
17204,KR,5354423556,22,420,13,1627446089612,DUO,NONE
17205,KR,5353779756,115,420,13,1627408794568,DUO_CARRY,BOTTOM
17206,KR,5353766871,429,420,13,1627406528030,DUO_CARRY,BOTTOM
17207,KR,5353744034,429,420,13,1627404430898,DUO_CARRY,BOTTOM
17208,KR,5353659058,429,420,13,1627402095891,DUO_CARRY,BOTTOM
17209,KR,5353595359,429,420,13,1627400250472,DUO_CARRY,BOTTOM
17210,KR,5353569412,429,420,13,1627398494565,DUO_SUPPORT,NONE
17211,KR,5353541938,81,420,13,1627396026464,DUO_CARRY,BOTTOM
17212,KR,5353402487,134,420,13,1627393261413,SOLO,MID
17213,KR,5353192214,523,420,13,1627387629477,DUO_SUPPORT,NONE
17214,KR,5353124985,22,420,13,1627385575064,DUO_CARRY,BOTTOM
17215,KR,5353074562,429,420,13,1627382199718,DUO_CARRY,BOTTOM
17216,KR,5353030300,429,420,13,1627380351111,DUO,NONE
17217,KR,5352306330,24,450,13,1627366091831,DUO_SUPPORT,TOP
17218,KR,5352187082,43,420,13,1627361985770,DUO_SUPPORT,BOTTOM
17219,KR,5352169935,22,420,13,1627359041926,DUO,NONE
17220,KR,5351849741,22,420,13,1627323050341,DUO,MID
17221,KR,5351806756,429,420,13,1627320103780,DUO_CARRY,BOTTOM
17222,KR,5351871694,81,420,13,1627317568100,DUO_SUPPORT,NONE
17223,KR,5351766607,115,420,13,1627315139987,SOLO,BOTTOM
17224,KR,5351700970,429,420,13,1627312704950,DUO_CARRY,BOTTOM
17225,KR,5351643334,115,420,13,1627310376510,DUO,MID
17226,KR,5351420191,523,420,13,1627306674092,DUO_SUPPORT,NONE
17227,KR,5350903693,523,420,13,1627299235650,DUO_SUPPORT,NONE
17228,KR,5350793385,115,420,13,1627295692931,NONE,JUNGLE
17229,KR,5350698510,429,420,13,1627293830634,DUO_CARRY,BOTTOM
17230,KR,5350490098,523,420,13,1627282102002,DUO_CARRY,BOTTOM
17231,KR,5350382953,115,420,13,1627279044835,DUO_CARRY,BOTTOM
17232,KR,5350306036,21,420,13,1627276104337,DUO_CARRY,BOTTOM
17233,KR,5350283386,429,420,13,1627274650679,DUO,NONE
17234,KR,5350148776,429,420,13,1627272601408,DUO_CARRY,BOTTOM
17235,KR,5344668128,110,420,13,1627061608783,DUO_CARRY,BOTTOM
17236,KR,5344624165,115,420,13,1627059600813,DUO_CARRY,BOTTOM
17237,KR,5344418895,429,420,13,1627057829313,DUO_SUPPORT,NONE
17238,KR,5344411730,81,420,13,1627055526050,DUO_CARRY,BOTTOM
17239,KR,5343043101,166,1400,13,1627025027519,NONE,JUNGLE
17240,KR,5342160711,134,420,13,1626978343202,DUO_CARRY,BOTTOM
17241,KR,5342068373,115,420,13,1626976239346,DUO_CARRY,BOTTOM
17242,KR,5342015626,429,420,13,1626974003854,DUO_CARRY,BOTTOM
17243,KR,5342041794,202,420,13,1626971954014,DUO_CARRY,BOTTOM
17244,KR,5341968098,81,420,13,1626970336202,DUO,TOP
17245,KR,5341892075,523,420,13,1626967725823,DUO_CARRY,BOTTOM
17246,KR,5341816790,523,420,13,1626965882470,DUO_CARRY,BOTTOM
17247,KR,5341831365,523,420,13,1626964199083,DUO_CARRY,BOTTOM
17248,KR,5341716468,134,420,13,1626962680371,DUO_SUPPORT,NONE
17249,KR,5341551092,523,420,13,1626955430891,DUO_CARRY,BOTTOM
17250,KR,5341474297,523,420,13,1626953290752,DUO_SUPPORT,NONE
17251,KR,5341347426,115,420,13,1626950961588,DUO_CARRY,BOTTOM
17252,KR,5341291390,131,420,13,1626948541916,NONE,JUNGLE
17253,KR,5340638881,523,420,13,1626934772037,DUO_CARRY,BOTTOM
17254,KR,5340640037,134,420,13,1626931005379,DUO,MID
17255,KR,5340220713,523,420,13,1626891852039,DUO_CARRY,BOTTOM
17256,KR,5340147884,523,420,13,1626889360236,DUO_CARRY,BOTTOM
17257,KR,5340085699,115,420,13,1626887461267,DUO_CARRY,BOTTOM
17258,KR,5340122314,523,420,13,1626885723502,DUO_CARRY,BOTTOM
17259,KR,5340008796,134,420,13,1626883865082,DUO_CARRY,BOTTOM
17260,KR,5339918958,7,420,13,1626880078470,SOLO,MID
17261,KR,5339964385,523,420,13,1626878682647,DUO_SUPPORT,NONE
17262,KR,5339780970,115,420,13,1626874876598,DUO_SUPPORT,NONE
17263,KR,5339356721,115,420,13,1626870942728,DUO_CARRY,BOTTOM
17264,KR,5339330301,523,420,13,1626869112000,DUO_CARRY,BOTTOM
17265,KR,5339109430,22,420,13,1626865503258,SOLO,BOTTOM
17266,KR,5339103967,523,420,13,1626863347305,DUO_CARRY,BOTTOM
17267,KR,5338813320,89,420,13,1626850068623,DUO_SUPPORT,NONE
17268,KR,5338746968,523,420,13,1626847491218,DUO_CARRY,BOTTOM
17269,KR,5338722267,523,420,13,1626845321629,DUO_CARRY,BOTTOM
17270,KR,5338666785,523,420,13,1626842892649,DUO_CARRY,BOTTOM
17271,KR,5337902849,523,420,13,1626803442380,SOLO,BOTTOM
17272,KR,5337861101,115,420,13,1626801573020,DUO_CARRY,BOTTOM
17273,KR,5337707554,96,420,13,1626799343347,DUO_CARRY,BOTTOM
17274,KR,5337645535,523,420,13,1626797792004,DUO,NONE
17275,KR,5337670569,115,420,13,1626795839628,DUO_CARRY,BOTTOM
17276,KR,5337535988,523,420,13,1626794107141,DUO_CARRY,BOTTOM
17277,KR,5337570253,115,420,13,1626792296134,DUO_CARRY,BOTTOM
17278,KR,5337375164,15,420,13,1626788107348,DUO,NONE
17279,KR,5337136856,523,420,13,1626782782434,DUO_CARRY,BOTTOM
17280,KR,5337100965,523,420,13,1626780795436,DUO_CARRY,BOTTOM
17281,KR,5337082247,222,420,13,1626778200241,DUO_CARRY,BOTTOM
17282,KR,5336680587,523,420,13,1626764269123,SOLO,BOTTOM
17283,KR,5336425234,360,420,13,1626762033828,DUO_SUPPORT,NONE
17284,KR,5336259837,119,420,13,1626759996313,DUO_CARRY,BOTTOM
17285,KR,5336314672,523,420,13,1626758017905,DUO_CARRY,BOTTOM
17286,KR,5336272263,81,420,13,1626756559256,DUO_SUPPORT,NONE
17287,KR,5336128203,13,420,13,1626754507694,SOLO,MID
17288,KR,5335854994,115,420,13,1626716239684,SOLO,TOP
17289,KR,5335841257,523,420,13,1626713611570,DUO_CARRY,MID
17290,KR,5335688905,96,420,13,1626708214852,DUO_CARRY,BOTTOM
17291,KR,5335683199,115,420,13,1626706233949,DUO_CARRY,BOTTOM
17292,KR,5335587336,96,420,13,1626704447908,DUO,BOTTOM
17293,KR,5335581439,523,420,13,1626702728552,DUO_SUPPORT,NONE
17294,KR,5335486567,115,420,13,1626701379752,DUO_SUPPORT,NONE
17295,KR,5335354623,22,420,13,1626698004034,DUO_CARRY,BOTTOM
17296,KR,5335094095,523,420,13,1626694817346,DUO_CARRY,BOTTOM
17297,KR,5334868017,110,420,13,1626692756981,DUO_CARRY,BOTTOM
17298,KR,5334822864,13,420,13,1626690478595,SOLO,MID
17299,KR,5334522853,110,420,13,1626677900890,DUO,BOTTOM
17300,KR,5334424866,523,420,13,1626674441281,SOLO,BOTTOM
17301,KR,5334430891,22,420,13,1626672867202,DUO_CARRY,BOTTOM
17302,KR,5334296819,43,420,13,1626670532068,DUO_SUPPORT,MID
17303,KR,5353296592,81,420,13,1627391625264,DUO_CARRY,BOTTOM
17304,KR,5353292219,131,420,13,1627390407166,DUO_SUPPORT,NONE
17305,KR,5352866248,86,450,13,1627378745926,DUO,TOP
17306,KR,5352751280,81,420,13,1627376340242,DUO_CARRY,BOTTOM
17307,KR,5351826517,115,420,13,1627320264827,DUO_CARRY,BOTTOM
17308,KR,5351814430,523,420,13,1627318705132,DUO_CARRY,BOTTOM
17309,KR,5351749999,523,420,13,1627316613033,DUO_CARRY,BOTTOM
17310,KR,5351755746,115,420,13,1627314692563,DUO_CARRY,BOTTOM
17311,KR,5351649874,119,420,13,1627312487343,DUO_CARRY,BOTTOM
17312,KR,5351632885,234,420,13,1627310229751,DUO,MID
17313,KR,5351466557,119,420,13,1627308520949,DUO_SUPPORT,NONE
17314,KR,5351420191,3,420,13,1627306674092,DUO_SUPPORT,NONE
17315,KR,5351244188,43,420,13,1627305173751,DUO_SUPPORT,NONE
17316,KR,5350700046,115,420,13,1627290513454,DUO_SUPPORT,NONE
17317,KR,5350676207,81,420,13,1627289227116,DUO_SUPPORT,NONE
17318,KR,5349516955,22,420,13,1627229678951,DUO_CARRY,BOTTOM
17319,KR,5349541757,81,420,13,1627227696193,DUO_CARRY,BOTTOM
17320,KR,5349386960,115,420,13,1627225708958,DUO_SUPPORT,NONE
17321,KR,5349285828,81,420,13,1627222395068,DUO_SUPPORT,NONE
17322,KR,5349208069,266,420,13,1627220332082,SOLO,TOP
17323,KR,5349180784,115,420,13,1627218276869,DUO_CARRY,BOTTOM
17324,KR,5349144453,115,420,13,1627216729878,DUO_SUPPORT,NONE
17325,KR,5349018373,202,420,13,1627214964481,DUO_CARRY,BOTTOM
17326,KR,5349032518,145,420,13,1627213450463,DUO_SUPPORT,NONE
17327,KR,5348974992,119,420,13,1627211413469,DUO_CARRY,BOTTOM
17328,KR,5348628555,429,420,13,1627206510151,DUO_SUPPORT,NONE
17329,KR,5348419940,119,420,13,1627204056140,DUO_CARRY,BOTTOM
17330,KR,5348415074,429,420,13,1627202694109,DUO_SUPPORT,NONE
17331,KR,5348259279,115,420,13,1627201026480,DUO_CARRY,BOTTOM
17332,KR,5347432430,429,420,13,1627150619933,DUO_SUPPORT,NONE
17333,KR,5347219252,110,420,13,1627148478493,DUO_SUPPORT,MID
17334,KR,5347222513,101,420,13,1627145501828,DUO_CARRY,BOTTOM
17335,KR,5346962017,119,420,13,1627141973800,DUO_CARRY,BOTTOM
17336,KR,5346866911,360,420,13,1627140694462,DUO_SUPPORT,NONE
17337,KR,5346523284,523,420,13,1627131959953,DUO_CARRY,BOTTOM
17338,KR,5346437741,115,420,13,1627130595703,DUO_SUPPORT,NONE
17339,KR,5346472209,115,420,13,1627129177017,DUO,NONE
17340,KR,5346324703,523,420,13,1627126981058,DUO_CARRY,BOTTOM
17341,KR,5346200194,523,420,13,1627122387681,DUO_CARRY,BOTTOM
17342,KR,5345954465,234,420,13,1627117550574,SOLO,TOP
17343,KR,5344657997,119,420,13,1627061490907,DUO_CARRY,BOTTOM
17344,KR,5344724028,81,420,13,1627059794796,DUO_CARRY,BOTTOM
17345,KR,5344396471,67,420,13,1627056918520,DUO_CARRY,BOTTOM
17346,KR,5344206224,81,420,13,1627053815057,DUO_CARRY,BOTTOM
17347,KR,5344169183,523,420,13,1627052034537,DUO_CARRY,BOTTOM
17348,KR,5344131458,115,420,13,1627050131202,DUO_CARRY,BOTTOM
17349,KR,5344005905,2,420,13,1627048715110,DUO_SUPPORT,NONE
17350,KR,5343938965,115,420,13,1627047091860,DUO_CARRY,BOTTOM
17351,KR,5343940954,110,420,13,1627045055428,DUO_CARRY,BOTTOM
17352,KR,5343815135,106,420,13,1627043423217,DUO_SUPPORT,NONE
17353,KR,5343810548,115,420,13,1627042207061,DUO_SUPPORT,NONE
17354,KR,5343743764,523,420,13,1627040263687,DUO_CARRY,BOTTOM
17355,KR,5343598360,234,420,13,1627038421519,SOLO,TOP
17356,KR,5343381503,110,420,13,1627032272527,DUO_CARRY,TOP
17357,KR,5343156272,164,420,13,1627030229460,SOLO,TOP
17358,KR,5342075585,234,420,13,1626974258393,DUO,TOP
17359,KR,5342042752,523,420,13,1626972419050,DUO,NONE
17360,KR,5341889333,115,420,13,1626970665412,DUO_CARRY,BOTTOM
17361,KR,5341922335,110,420,13,1626967918107,DUO_CARRY,BOTTOM
17362,KR,5341675346,115,420,13,1626959605066,DUO_CARRY,BOTTOM
17363,KR,5341489663,234,420,13,1626957811360,DUO_CARRY,TOP
17364,KR,5341428163,115,420,13,1626954468848,SOLO,BOTTOM
17365,KR,5341432139,523,420,13,1626952614764,DUO_CARRY,BOTTOM
17366,KR,5341333615,54,420,13,1626949511532,SOLO,TOP
17367,KR,5341202812,115,420,13,1626944829425,DUO_CARRY,BOTTOM
17368,KR,5340028860,523,420,13,1626883994069,DUO_SUPPORT,NONE
17369,KR,5340054554,115,420,13,1626882191286,DUO_SUPPORT,NONE
17370,KR,5338918900,523,420,13,1626856727558,DUO_CARRY,BOTTOM
17371,KR,5338924220,523,420,13,1626854731803,DUO_SUPPORT,NONE
17372,KR,5338878892,115,420,13,1626852526783,DUO_CARRY,BOTTOM
17373,KR,5338815195,115,420,13,1626850883819,DUO_CARRY,BOTTOM
17374,KR,5338749343,96,420,13,1626848513694,DUO_CARRY,BOTTOM
17375,KR,5337608797,266,1400,13,1626795386216,NONE,JUNGLE
17376,KR,5337534059,360,420,13,1626793465673,DUO_CARRY,BOTTOM
17377,KR,5337409783,523,420,13,1626791926874,DUO_SUPPORT,NONE
17378,KR,5337454529,429,420,13,1626790617370,DUO,NONE
17379,KR,5337358758,145,420,13,1626788958577,DUO,MID
17380,KR,5326332336,876,1400,13,1626355400122,DUO_SUPPORT,NONE
17381,KR,5326228797,876,1400,13,1626354343975,DUO_SUPPORT,NONE
17382,KR,5326203808,145,420,13,1626352918628,DUO_SUPPORT,NONE
17383,KR,5326175651,523,420,13,1626350678742,DUO_CARRY,BOTTOM
17384,KR,5326039801,145,420,13,1626348638619,DUO,NONE
17385,KR,5324805221,145,420,13,1626282377479,DUO_SUPPORT,NONE
17386,KR,5324749963,110,420,13,1626279350651,DUO_CARRY,BOTTOM
17387,KR,5324756228,81,420,13,1626277531674,DUO_CARRY,BOTTOM
17388,KR,5324780759,106,420,13,1626275432779,DUO,TOP
17389,KR,5314945194,106,420,13,1625907514379,DUO,TOP
17390,KR,5314807639,110,420,13,1625905028153,DUO_CARRY,BOTTOM
17391,KR,5314880455,106,420,13,1625903198726,DUO_SUPPORT,NONE
17392,KR,5299015757,111,420,13,1625245836600,DUO_SUPPORT,BOTTOM
17393,KR,5298974455,110,420,13,1625242210259,DUO_CARRY,BOTTOM
17394,KR,5298829111,523,420,13,1625240404873,DUO_CARRY,BOTTOM
17395,KR,5298118784,3,450,13,1625230004361,DUO_SUPPORT,NONE
17396,KR,5297706087,429,420,13,1625214727887,DUO,MID
17397,KR,5294948908,429,420,13,1625068215484,DUO_CARRY,BOTTOM
17398,KR,5294934428,39,450,13,1625066189879,SOLO,TOP
17399,KR,5294040123,523,420,13,1625043353661,DUO_CARRY,BOTTOM
17400,KR,5293916323,110,420,13,1625041463388,DUO_CARRY,BOTTOM
17401,KR,5293932488,134,420,13,1625039673035,DUO_CARRY,BOTTOM
17402,KR,5293064805,110,420,13,1624986872951,DUO_CARRY,BOTTOM
17403,KR,5353761814,85,420,13,1627403566255,SOLO,TOP
17404,KR,5353647492,164,420,13,1627401321519,DUO,TOP
17405,KR,5353602405,39,420,13,1627399158111,SOLO,TOP
17406,KR,5353484342,119,1400,13,1627396356782,DUO_CARRY,BOTTOM
17407,KR,5353458778,12,1400,13,1627395057951,DUO_SUPPORT,NONE
17408,KR,5352116527,39,420,13,1627356646437,SOLO,TOP
17409,KR,5351851856,85,420,13,1627317580875,SOLO,TOP
17410,KR,5343089488,85,420,13,1627031234481,DUO,TOP
17411,KR,5342001065,236,420,13,1626971503791,SOLO,TOP
17412,KR,5341807632,85,420,13,1626966258503,SOLO,TOP
17413,KR,5340117591,85,420,13,1626888877122,SOLO,TOP
17414,KR,5340174428,236,420,13,1626886992122,DUO_SUPPORT,NONE
17415,KR,5340131511,164,420,13,1626885331727,SOLO,TOP
17416,KR,5339999369,126,420,13,1626884121528,DUO_SUPPORT,NONE
17417,KR,5337891050,39,420,13,1626801800109,SOLO,TOP
17418,KR,5337688814,126,420,13,1626799938823,DUO,MID
17419,KR,5337676420,114,420,13,1626798562815,DUO_SUPPORT,NONE
17420,KR,5337682933,24,420,13,1626796934775,DUO_SUPPORT,NONE
17421,KR,5337587843,234,420,13,1626794987214,SOLO,TOP
17422,KR,5337439028,126,420,13,1626791906615,DUO,MID
17423,KR,5336910995,150,420,13,1626772972121,SOLO,TOP
17424,KR,5335861903,126,420,13,1626714086215,SOLO,TOP
17425,KR,5335728172,234,420,13,1626711914680,DUO_SUPPORT,NONE
17426,KR,5335705631,126,420,13,1626710331795,DUO_SUPPORT,NONE
17427,KR,5335659261,236,420,13,1626708089484,SOLO,MID
17428,KR,5335600846,234,420,13,1626705007477,SOLO,TOP
17429,KR,5335506081,24,420,13,1626703696834,DUO_SUPPORT,NONE
17430,KR,5334741390,64,420,13,1626686016625,DUO_SUPPORT,NONE
17431,KR,5331186689,81,1400,13,1626532804461,DUO_CARRY,BOTTOM
17432,KR,5331171698,517,1400,13,1626531525542,DUO_SUPPORT,NONE
17433,KR,5330978183,523,1400,13,1626530224996,DUO_SUPPORT,NONE
17434,KR,5330953521,96,1400,13,1626528936204,DUO,NONE
17435,KR,5330627951,145,1400,13,1626527358496,DUO_CARRY,BOTTOM
17436,KR,5330568859,145,1400,13,1626525146870,DUO_CARRY,BOTTOM
17437,KR,5323973959,126,420,13,1626261072788,DUO_SUPPORT,NONE
17438,KR,5323847005,126,420,13,1626258261031,DUO,MID
17439,KR,5323853178,234,420,13,1626256701007,DUO,NONE
17440,KR,5320596562,126,420,13,1626111164377,DUO,MID
17441,KR,5320529435,58,420,13,1626107162065,SOLO,TOP
17442,KR,5320553713,126,420,13,1626104536514,SOLO,TOP
